player_id,season,player,position,team,conference,defensive_PD,defensive_QB HUR,defensive_SACKS,defensive_SOLO,defensive_TD,defensive_TFL,defensive_TOT,fumbles_FUM,fumbles_LOST,fumbles_REC,interceptions_AVG,interceptions_INT,interceptions_TD,interceptions_YDS,kickReturns_AVG,kickReturns_LONG,kickReturns_NO,kickReturns_TD,kickReturns_YDS,kicking_FGA,kicking_FGM,kicking_LONG,kicking_PCT,kicking_PTS,kicking_XPA,kicking_XPM,passing_ATT,passing_COMPLETIONS,passing_INT,passing_PCT,passing_TD,passing_YDS,passing_YPA,puntReturns_AVG,puntReturns_LONG,puntReturns_NO,puntReturns_TD,puntReturns_YDS,punting_In 20,punting_LONG,punting_NO,punting_TB,punting_YDS,punting_YPP,receiving_LONG,receiving_REC,receiving_TD,receiving_YDS,receiving_YPR,rushing_CAR,rushing_LONG,rushing_TD,rushing_YDS,rushing_YPC
5166208,2026,Seth Hampton,LB,Towson,Coastal Athletic,0.0,2.0,1.0,2.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5166462,2026,Deandre Creary,DB,Austin Peay,UAC,0.0,0.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5166724,2026,Tye Holsey,DB,Gardner-Webb,OVC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168672,2026,Aidan Bonde,P,Gardner-Webb,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,40.0,2.0,0.0,75.0,37.5,,,,,,,,,,
5168677,2026,Justin Hayes,LB,Concord,Mountain East,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168738,2026,Jamarcus Smith,LB,UT Martin,OVC,0.0,0.0,0.0,3.0,0.0,1.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168745,2026,Keshawn Harrington-McKinney,DL,Western Illinois,OVC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168808,2026,Jordan Davis,QB,Mississippi Valley State,SWAC,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.333,0.0,35.0,11.7,,,,,,,,,,,,,,,,,3.0,6.0,0.0,6.0,2.0
5171033,2026,Wakeem Page,WR,Mercyhurst,NEC,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171047,2026,Dylan Evans,WR,Mercyhurst,NEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,2.0,0.0,31.0,15.5,,,,,
5172453,2026,Josh Bowling,LB,Morehead State,Pioneer,2.0,0.0,1.0,1.0,0.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5172464,2026,Jake Rhodes,DL,Morehead State,Pioneer,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182253,2026,Jaden Gilbert,RB,Youngstown State,MVFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,2.0,1.0,31.0,15.5,5.0,50.0,1.0,89.0,17.8
5191175,2026,Caleb Goodloe,WR,North Dakota,MVFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,5.0,1.0,118.0,23.6,,,,,
5192779,2026,Matai Tomas,S,Houston Christian,Southland,1.0,0.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193216,2026,Jordan Beasley,RB,UT Martin,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,3.0
5193304,2026,Hunter Kallstrom,TE,North Dakota,MVFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,0.0,5.0,5.0,,,,,
5194623,2026,Caleb Reid,DL,West Georgia,UAC,0.0,0.0,0.0,2.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5194666,2026,Josh Schuchts,TE,West Georgia,UAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,1.0,0.0,57.0,57.0,,,,,
5194687,2026,Dashaun Gibson,CB,UVA Wise,South Atlantic,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5194695,2026,Luke Marble,QB,West Georgia,UAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,-1.0,-1.0
5199854,2026,Sean Ferguson,CB,West Georgia,UAC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.0,21.0,1.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5201981,2026,William Wiebush,DB,Austin Peay,UAC,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210053,2026,Quade Chatmon,RB,Southern Illinois,MVFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,20.0,0.0,32.0,8.0
5211438,2026,Jussiah Williams-West,DB,Youngstown State,MVFC,0.0,0.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212650,2026,Robert Lange Jr.,DE,Furman,Southern,0.0,0.0,0.0,2.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212705,2026,Brady Stober,QB,Elon,Coastal Athletic,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,26.0,16.0,0.0,0.615,2.0,254.0,9.8,,,,,,,,,,,,,,,,,6.0,4.0,1.0,-27.0,-4.5
5214404,2026,Isaiah Groves,RB,Austin Peay,UAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,1.0,31.0,2.8
5215293,2026,Aiden Knapke,DB,Lindenwood,OVC,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215537,2026,David Amaliri,DE,Lindenwood,OVC,0.0,0.0,1.0,2.0,0.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5216977,2026,Jordan Ravenell,DB,Gardner-Webb,OVC,0.0,0.0,0.0,4.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219130,2026,Payne Williams III,PK,Northwestern State,Southland,,,,,,,,,,,,,,,,,,,,3.0,3.0,47.0,1.0,13.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219254,2026,Matthew Bess,CB,Houston Christian,Southland,0.0,0.0,0.0,4.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219411,2026,Sam Oppenheimer,LB,Maine,Coastal Athletic,1.0,0.0,0.0,6.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219556,2026,Keyshawn Jackson,DB,Chattanooga,Southern,3.0,0.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219639,2026,Jackson Biser,DE,Murray State,MVFC,0.0,0.0,0.0,2.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219678,2026,Joseph Young,WR,Long Island University,NEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,1.0,0.0,31.0,31.0,,,,,
5219859,2026,DeVonta Owens,DB,Lindenwood,OVC,1.0,0.0,0.0,5.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219943,2026,Chidu Bekee,LB,West Georgia,UAC,0.0,0.0,1.5,2.0,0.0,1.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5220122,2026,Trae Gaston,LB,West Florida,UAC,0.0,1.0,1.0,6.0,0.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5220319,2026,Max Zuluaga,P,UT Martin,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,48.0,1.0,0.0,48.0,48.0,,,,,,,,,,
5220323,2026,Krypto Norwood,DB,Northwestern State,Southland,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5220406,2026,Thomas McCoy,WR,UVA Wise,South Atlantic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,4.0,1.0,52.0,13.0,1.0,5.0,0.0,5.0,5.0
5220681,2026,Petey Tucker,WR,Western Illinois,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.0,0.0,14.0,14.0,,,,,
5221060,2026,Kameron Thomas,RB,Northwestern State,Southland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0
5221112,2026,Ben Bienvenu,LB,Northwestern State,Southland,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222062,2026,Avery Dixon,S,North Dakota,MVFC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222072,2026,Ben Kamara,DB,North Dakota,MVFC,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223983,2026,Battle Alberson,QB,Chattanooga,Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,9.0,0.0,0.529,2.0,180.0,10.6,,,,,,,,,,,,,,,,,11.0,9.0,0.0,8.0,0.7
5223989,2026,Landon Feggins,LB,Chattanooga,Southern,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223992,2026,C.J. Smith,DT,Chattanooga,Southern,0.0,0.0,1.0,1.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224008,2026,John McIntyre,TE,Chattanooga,Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,0.0,15.0,7.5,,,,,
5224009,2026,Isaiah Harvey,DT,Chattanooga,Southern,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224087,2026,Jackson Pryor,TE,Furman,Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,0.0,19.0,6.3,,,,,
5224091,2026,Jordan Miller,CB,Furman,Southern,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224098,2026,Trevor Short,S,Furman,Southern,0.0,2.0,0.0,4.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224107,2026,Nathan Chapman,PK,Furman,Southern,,,,,,,,,,,,,,,,,,,,4.0,2.0,40.0,0.5,8.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224111,2026,Demetrius Baldwin,DT,Furman,Southern,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224112,2026,Gray Gitter,P,Furman,Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,53.0,3.0,0.0,136.0,45.3,,,,,,,,,,
5224121,2026,Corey Richardson,RB,Austin Peay,UAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,1.0,0.0,23.0,23.0,6.0,6.0,0.0,17.0,2.8
5224129,2026,Antori Hamilton,DL,Austin Peay,UAC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224142,2026,Arlie Lee,WR,Central Arkansas,UAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,2.0,2.0,70.0,35.0,,,,,
5224146,2026,Bryson Adamoh,DB,Central Arkansas,UAC,2.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,10.0,1.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224151,2026,Ashtyn Williams,LB,Central Arkansas,UAC,0.0,0.0,0.0,8.0,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224159,2026,Reid Jones,DL,Central Arkansas,UAC,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224163,2026,Aidan Joseph,WR,Central Arkansas,UAC,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224166,2026,Kealen Juniel,TE,Central Arkansas,UAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,1.0,8.0,8.0,,,,,
5224171,2026,Carmilo Allen,DE,Central Arkansas,UAC,0.0,0.0,0.0,2.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224187,2026,Patrick Miller,QB,Central Arkansas,UAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,-10.0,-10.0
5224219,2026,Kyle Vaka,WR,Murray State,MVFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,2.0,0.0,32.0,16.0,,,,,
5224294,2026,Jalin Edwards,DL,UVA Wise,South Atlantic,1.0,0.0,1.0,2.0,0.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224300,2026,Zacchaeus Dixon,DL,Mercyhurst,NEC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224327,2026,Anthony Paulk,CB,Charleston Southern,OVC,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224329,2026,Kason Hooks,S,Charleston Southern,OVC,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224334,2026,Mylan Bowen,DL,Charleston Southern,OVC,0.0,0.0,0.0,1.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224359,2026,CJ Landrum,DL,Charleston Southern,OVC,0.0,0.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224535,2026,Casey Bullock,QB,Davidson,Pioneer,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,29.0,1.0,0.537,3.0,241.0,4.5,,,,,,,,,,,,,,,,,14.0,26.0,1.0,81.0,5.8
5224536,2026,AJ Adams,WR,Davidson,Pioneer,,,,,,,,,,,,,,,33.0,33.0,1.0,0.0,33.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,13.0,6.0,0.0,39.0,6.5,,,,,
5224537,2026,Teghan Cole,S,Davidson,Pioneer,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224540,2026,Brodey Berg,RB,Davidson,Pioneer,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,0.0,24.0,12.0,3.0,0.0,0.0,-1.0,-0.3
5224541,2026,Shay Ragland,CB,Davidson,Pioneer,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224544,2026,Lamar Bolden Jr.,CB,Davidson,Pioneer,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224545,2026,Will Jones,RB,Davidson,Pioneer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,0.0,5.0,5.0,12.0,8.0,0.0,27.0,2.3
5224550,2026,Cam Jackson,DL,Davidson,Pioneer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224556,2026,Jack Perozek,TE,Davidson,Pioneer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,5.0,1.0,36.0,7.2,,,,,
5224559,2026,Robert Jones,DL,Davidson,Pioneer,0.0,0.0,0.0,0.0,0.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224670,2026,Taye Proctor,DB,Drake,Pioneer,1.0,0.0,0.0,3.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224673,2026,Hank Foley,WR,Drake,Pioneer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,1.0,0.0,13.0,,,,,,,73.0,7.0,1.0,146.0,20.9,,,,,
5224677,2026,Garrison Codde,DB,Drake,Pioneer,0.0,0.0,0.0,2.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224682,2026,Chase Lamb,DL,Drake,Pioneer,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224686,2026,Spencer Halvorson,DB,Drake,Pioneer,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224688,2026,Trenton Radloff,LB,Drake,Pioneer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224689,2026,Derrick Bunkelman,LB,Drake,Pioneer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224710,2026,Ravon Grant,WR,West Georgia,UAC,,,,,,,,,,,,,,,15.0,15.0,1.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224729,2026,Colby Dixon,TE,West Georgia,UAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,,,,,
5224731,2026,Jamie Speight,LB,West Georgia,UAC,0.0,0.0,0.0,3.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224748,2026,Jamarcus Prince,WR,West Georgia,UAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,2.0,2.0,,,,,
5224759,2026,Myti Johnson,CB,West Georgia,UAC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,1.0,0.0,7.0,,,,,,,,,,,,,,,,
5224795,2026,Ross Smith,DB,Elon,Coastal Athletic,0.0,2.0,0.0,2.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224796,2026,Cole Clark,DB,Elon,Coastal Athletic,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224807,2026,Jack O'Connell,TE,Elon,Coastal Athletic,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224812,2026,Luke Barnes,PK,Elon,Coastal Athletic,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224815,2026,Rashad Reid,DL,Elon,Coastal Athletic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225255,2026,Danny Nittoli,LB,Youngstown State,MVFC,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225276,2026,Jacarre Fleming,RB,Eastern Illinois,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,27.0,0.0,81.0,6.2
5225279,2026,Jordyn Stewart,LB,Eastern Illinois,OVC,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225280,2026,Dillon Conway,S,Eastern Illinois,OVC,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225281,2026,Grady Catanzano,LB,Houston Christian,Southland,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225286,2026,Drew Schiller,PK,Eastern Illinois,OVC,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225287,2026,King Smith,DT,Lindenwood,OVC,0.0,0.0,2.0,3.0,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225290,2026,Aidan Archibald,DL,Eastern Illinois,OVC,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225299,2026,Jeremy Reeves,WR,Eastern Illinois,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,6.0,6.0,,,,,
5225300,2026,Landers Green,WR,Eastern Illinois,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,2.0,1.0,23.0,11.5,,,,,
5225301,2026,Kenny Ajose,WR,Eastern Illinois,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,
5225375,2026,Malik McNeely,WR,Maine,Coastal Athletic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,2.0,1.0,22.0,11.0,,,,,
5225385,2026,Aaron Davis,S,Furman,Southern,0.0,0.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225461,2026,Matias Ortiz Jr.,DL,Mercyhurst,NEC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225648,2026,Pops Battle,QB,Lindenwood,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,14.0,0.0,0.667,0.0,142.0,6.8,,,,,,,,,,,,,,,,,9.0,22.0,1.0,60.0,6.7
5225649,2026,Sam Owens,DB,Lindenwood,OVC,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225650,2026,Mason Van Der Brink,LB,Lindenwood,OVC,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225652,2026,Andrew Baumgart,LB,Lindenwood,OVC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225654,2026,Owen Thomas,LB,Lindenwood,OVC,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225657,2026,Connor Lander,P,Lindenwood,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,38.0,4.0,0.0,146.0,36.5,,,,,,,,,,
5225673,2026,Jesse Smith,DE,Lindenwood,OVC,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225675,2026,Mason Burke,DE,Lindenwood,OVC,0.0,0.0,1.0,2.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225796,2026,Jordan Pritchard-Sewell,DL,Youngstown State,MVFC,0.0,0.0,0.0,0.0,0.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225879,2026,Elijah Harris,RB,Houston Christian,Southland,,,,,,,,,,,,,,,14.0,14.0,1.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1.0,0.0,17.0,17.0,6.0,14.0,0.0,28.0,4.7
5225881,2026,Terrell Bradshaw,WR,Houston Christian,Southland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,3.0,3.0,,,,,
