batter,family,pitches,whiff,contact,slg,xwoba,exit_velo,zone_pct
656716,Offspeed,219,0.27586206896551724,0.7241379310344828,0.15517241379310345,0.2061999661016949,77.63417721518988,0.4611872146118721
656775,Breaking,473,0.25862068965517243,0.7413793103448276,0.3163265306122449,0.20357766666666668,80.72025316455695,0.45665961945031713
656775,Fastball,1077,0.22037037037037038,0.7796296296296297,0.35714285714285715,0.26874291353383456,80.82459459459459,0.48746518105849584
656775,Offspeed,199,0.1978021978021978,0.8021978021978022,0.43478260869565216,0.31118597826086963,81.35757575757576,0.34673366834170855
656811,Breaking,500,0.34156378600823045,0.6584362139917695,0.39316239316239315,0.26307004098360653,81.07086092715232,0.424
656811,Fastball,902,0.1366906474820144,0.8633093525179856,0.4864864864864865,0.35182140000000006,85.43782234957021,0.5432372505543237
656811,Offspeed,205,0.27586206896551724,0.7241379310344828,0.2777777777777778,0.3215936153846154,79.39152542372882,0.3073170731707317
656941,Breaking,982,0.43287037037037035,0.5671296296296297,0.3442622950819672,0.3009954854368932,84.35874439461884,0.4063136456211813
656941,Fastball,1082,0.2474437627811861,0.7525562372188139,0.6608695652173913,0.4226037372262774,87.69085545722713,0.5268022181146026
656941,Offspeed,341,0.3986013986013986,0.6013986013986015,0.5909090909090909,0.3488226133333333,85.74810126582278,0.36363636363636365
656976,Breaking,121,0.24324324324324326,0.7567567567567568,0.15789473684210525,0.165674875,77.92083333333333,0.39669421487603307
656976,Fastball,220,0.08333333333333333,0.9166666666666666,0.19672131147540983,0.26192763934426233,83.80430107526882,0.6045454545454545
656976,Offspeed,70,0.41935483870967744,0.5806451612903225,0.38461538461538464,0.3404663333333333,77.69411764705882,0.4142857142857143
657041,Breaking,498,0.2994011976047904,0.7005988023952097,0.2857142857142857,0.24826647619047618,79.47102803738318,0.42369477911646586
657041,Fastball,861,0.17922077922077922,0.8207792207792208,0.43349753694581283,0.34567729004329,83.23907284768212,0.5563298490127758
657041,Offspeed,161,0.32432432432432434,0.6756756756756757,0.35,0.30300468292682925,79.28809523809525,0.3416149068322981
657136,Breaking,266,0.3333333333333333,0.6666666666666667,0.37735849056603776,0.29260106779661016,80.19041095890411,0.40225563909774437
657136,Fastball,460,0.15668202764976957,0.8433179723502304,0.4036697247706422,0.3276025391304348,81.34277456647398,0.532608695652174
657136,Offspeed,72,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.16771100000000003,81.72,0.3194444444444444
657656,Breaking,273,0.4049586776859504,0.5950413223140496,0.2962962962962963,0.20523133333333335,80.35846153846154,0.4432234432234432
657656,Fastball,538,0.25547445255474455,0.7445255474452555,0.3888888888888889,0.37094327868852467,82.64153005464482,0.4962825278810409
657656,Offspeed,116,0.3880597014925373,0.6119402985074627,0.5,0.2592907878787879,80.06285714285715,0.3706896551724138
657757,Breaking,534,0.3146067415730337,0.6853932584269663,0.34444444444444444,0.2933048737864078,82.27433628318585,0.40636704119850187
657757,Fastball,931,0.15246636771300448,0.8475336322869955,0.49206349206349204,0.3635676009389671,84.31440677966101,0.5413533834586466
657757,Offspeed,336,0.24203821656050956,0.7579617834394905,0.313953488372093,0.2303816590909091,78.28818181818183,0.31845238095238093
660162,Breaking,199,0.44047619047619047,0.5595238095238095,0.2926829268292683,0.22083865714285714,80.2377777777778,0.4371859296482412
660162,Fastball,318,0.20491803278688525,0.7950819672131147,0.3387096774193548,0.29876240845070423,83.30659340659341,0.5660377358490566
660162,Offspeed,113,0.3695652173913043,0.6304347826086957,0.23809523809523808,0.25139072727272727,80.44814814814815,0.35398230088495575
660271,Breaking,609,0.3548387096774194,0.6451612903225806,0.44155844155844154,0.35212138372093027,85.36808510638298,0.42036124794745483
660271,Fastball,1147,0.2549019607843137,0.7450980392156863,0.6170212765957447,0.4561572,86.22877492877493,0.5239755884917175
660271,Offspeed,387,0.38285714285714284,0.6171428571428572,0.5287356321839081,0.36709168131868136,84.99684210526317,0.3281653746770026
660644,Fastball,50,0.17391304347826086,0.8260869565217391,0.25,0.2796854285714286,72.525,0.42
660670,Breaking,389,0.3194444444444444,0.6805555555555556,0.4444444444444444,0.3256540740740741,83.53333333333333,0.38046272493573263
660670,Fastball,884,0.28509719222462204,0.714902807775378,0.37894736842105264,0.37249740723981895,82.63745928338763,0.4660633484162896
660670,Offspeed,170,0.37037037037037035,0.6296296296296297,0.5238095238095238,0.3576726363636364,82.68124999999999,0.38235294117647056
660688,Breaking,310,0.16,0.84,0.38823529411764707,0.2480090119047619,79.36434782608696,0.5032258064516129
660688,Fastball,513,0.06319702602230483,0.9368029739776952,0.4421768707482993,0.32765020129870126,85.46477732793524,0.5341130604288499
660688,Offspeed,186,0.24509803921568626,0.7549019607843137,0.45901639344262296,0.23671468852459016,80.2921052631579,0.42473118279569894
660710,Breaking,130,0.3090909090909091,0.6909090909090909,0.30303030303030304,0.2190931388888889,77.40810810810812,0.38461538461538464
660710,Fastball,197,0.15555555555555556,0.8444444444444444,0.48936170212765956,0.3148264888888889,85.05714285714286,0.5532994923857868
660710,Offspeed,50,0.52,0.48,0.0,0.09759975000000001,67.59,0.38
660821,Breaking,239,0.3049645390070922,0.6950354609929078,0.30952380952380953,0.3479361477272727,84.42391304347825,0.3807531380753138
660821,Fastball,649,0.2688821752265861,0.7311178247734139,0.5285714285714286,0.31872039583333334,83.14415584415585,0.5423728813559322
660821,Offspeed,211,0.2857142857142857,0.7142857142857143,0.325,0.325576,79.61791044776119,0.3033175355450237
660844,Breaking,158,0.46938775510204084,0.5306122448979591,0.043478260869565216,0.19157412000000001,71.85,0.44936708860759494
660844,Fastball,443,0.147239263803681,0.852760736196319,0.22727272727272727,0.2622676666666667,81.2625,0.5530474040632054
660844,Offspeed,102,0.30952380952380953,0.6904761904761905,0.15,0.26287968181818183,77.07272727272728,0.4019607843137255
661388,Breaking,640,0.2950191570881226,0.7049808429118773,0.2733333333333333,0.28216989743589743,82.42369942196532,0.415625
661388,Fastball,1059,0.14579439252336449,0.8542056074766355,0.4909090909090909,0.36728239473684215,86.5122969837587,0.52219074598678
661388,Offspeed,201,0.27,0.73,0.3469387755102041,0.3041294444444444,85.34603174603174,0.4129353233830846
661531,Breaking,46,0.38095238095238093,0.6190476190476191,0.0,0.21855555555555556,75.81,0.41304347826086957
661531,Fastball,123,0.2545454545454545,0.7454545454545455,0.5333333333333333,0.3835480740740741,84.42564102564104,0.5853658536585366
662139,Breaking,569,0.23826714801444043,0.7617328519855595,0.29365079365079366,0.2368888905109489,78.04315789473684,0.4165202108963093
662139,Fastball,970,0.19385796545105566,0.8061420345489443,0.3869565217391304,0.2971530550847457,82.42428940568475,0.5030927835051546
662139,Offspeed,197,0.23684210526315788,0.7631578947368421,0.40350877192982454,0.34518557627118646,78.58536585365853,0.3299492385786802
663330,Breaking,173,0.47560975609756095,0.524390243902439,0.45714285714285713,0.19702493750000002,83.39189189189189,0.4393063583815029
663330,Fastball,248,0.23333333333333334,0.7666666666666666,0.4393939393939394,0.42863908108108106,85.68604651162791,0.5524193548387096
663330,Offspeed,113,0.36507936507936506,0.6349206349206349,0.2413793103448276,0.2128846153846154,82.91388888888888,0.40707964601769914
663368,Breaking,83,0.25,0.75,0.3,0.3403501428571429,80.85217391304347,0.4457831325301205
663368,Fastball,278,0.1935483870967742,0.8064516129032258,0.2727272727272727,0.2621046557377049,80.23483146067416,0.5503597122302158
663368,Offspeed,77,0.22857142857142856,0.7714285714285715,0.21052631578947367,0.1823529411764706,76.30454545454546,0.2727272727272727
663457,Breaking,263,0.2987012987012987,0.7012987012987013,0.3695652173913043,0.34698019607843134,87.40666666666667,0.4524714828897338
663457,Fastball,520,0.14146341463414633,0.8585365853658536,0.3944954128440367,0.36589189062500005,86.8625,0.5788461538461539
663457,Offspeed,171,0.1891891891891892,0.8108108108108107,0.1836734693877551,0.24528705454545455,80.70877192982455,0.40350877192982454
663494,Breaking,133,0.21818181818181817,0.7818181818181819,0.28125,0.1901645882352941,76.32820512820513,0.47368421052631576
663494,Fastball,332,0.17532467532467533,0.8246753246753247,0.4626865671641791,0.3592152133333333,82.82203389830508,0.5391566265060241
663494,Offspeed,70,0.3055555555555556,0.6944444444444444,0.25,0.21350000000000002,75.70909090909092,0.42857142857142855
663538,Breaking,635,0.1891891891891892,0.8108108108108107,0.5071428571428571,0.3098204236111111,78.4771144278607,0.4582677165354331
663538,Fastball,1224,0.06814310051107325,0.9318568994889267,0.3333333333333333,0.3402676404494382,82.6982791586998,0.5416666666666666
663538,Offspeed,216,0.2222222222222222,0.7777777777777778,0.25862068965517243,0.26359663333333333,79.05176470588235,0.3287037037037037
663586,Breaking,672,0.3774193548387097,0.6225806451612903,0.35664335664335667,0.2685653881578947,82.32388888888889,0.4181547619047619
663586,Fastball,1218,0.28429752066115704,0.7157024793388429,0.40425531914893614,0.33085424836601307,85.36827411167512,0.5
663586,Offspeed,263,0.3870967741935484,0.6129032258064516,0.3275862068965517,0.23277662903225807,86.03676470588235,0.311787072243346
663604,Breaking,148,0.2753623188405797,0.7246376811594203,0.43902439024390244,0.22019476923076928,75.5318181818182,0.4594594594594595
663604,Fastball,295,0.24427480916030533,0.7557251908396947,0.34545454545454546,0.28740768000000005,80.71630434782608,0.5423728813559322
663604,Offspeed,73,0.5,0.5,0.21052631578947367,0.24915544444444448,79.61,0.3972602739726027
663611,Breaking,74,0.14285714285714285,0.8571428571428572,0.23529411764705882,0.21724189473684213,81.1103448275862,0.5135135135135135
663611,Fastball,114,0.03636363636363636,0.9636363636363636,0.30434782608695654,0.3436410357142857,82.89795918367346,0.5614035087719298
663616,Breaking,481,0.37623762376237624,0.6237623762376238,0.45054945054945056,0.31289279591836733,83.2322314049587,0.47401247401247404
663616,Fastball,756,0.14076246334310852,0.8592375366568915,0.46875,0.36964411848341233,84.33919413919413,0.5224867724867724
663616,Offspeed,324,0.4125874125874126,0.5874125874125874,0.208955223880597,0.21852483333333333,82.08481012658228,0.32407407407407407
663624,Breaking,51,0.3333333333333333,0.6666666666666667,0.3125,0.27475,83.52631578947368,0.45098039215686275
663624,Fastball,67,0.14285714285714285,0.8571428571428572,0.45454545454545453,0.4379596,82.43666666666667,0.44776119402985076
663647,Breaking,254,0.3333333333333333,0.6666666666666667,0.125,0.25743156451612903,82.1890625,0.44881889763779526
663647,Fastball,463,0.16666666666666666,0.8333333333333334,0.328,0.3314060245901639,85.97575757575757,0.5205183585313174
663647,Offspeed,67,0.34375,0.65625,0.1875,0.2590666666666667,79.67894736842106,0.417910447761194
663656,Breaking,587,0.3008130081300813,0.6991869918699187,0.34,0.3228691228070175,80.84596273291926,0.4463373083475298
663656,Fastball,1088,0.17290552584670232,0.8270944741532977,0.4085603112840467,0.3560838210526316,84.16612903225808,0.5606617647058824
663656,Offspeed,409,0.2912621359223301,0.7087378640776699,0.2916666666666667,0.24620367307692306,81.28156028368795,0.3643031784841076
663662,Fastball,51,0.2,0.8,0.25,0.2845555555555556,76.61333333333333,0.5294117647058824
663697,Breaking,77,0.45,0.55,0.0,0.13397755555555557,67.28999999999999,0.42857142857142855
663697,Fastball,177,0.13043478260869565,0.8695652173913043,0.2619047619047619,0.33255000000000007,82.20576923076922,0.5141242937853108
663698,Breaking,144,0.36231884057971014,0.6376811594202898,0.4166666666666667,0.2789954210526316,79.52820512820513,0.4236111111111111
663698,Fastball,298,0.23448275862068965,0.7655172413793103,0.3157894736842105,0.31777774193548386,80.08349514563108,0.5369127516778524
663698,Offspeed,89,0.4772727272727273,0.5227272727272727,0.3333333333333333,0.25298383999999996,82.73499999999999,0.24719101123595505
663728,Breaking,504,0.354978354978355,0.645021645021645,0.3939393939393939,0.26160680555555554,84.49782608695652,0.40476190476190477
663728,Fastball,1012,0.2833333333333333,0.7166666666666667,0.3247422680412371,0.31344841071428575,85.87316384180791,0.45948616600790515
663728,Offspeed,329,0.3719512195121951,0.6280487804878049,0.3142857142857143,0.327584,81.42150537634409,0.3465045592705167
663743,Breaking,303,0.2676056338028169,0.7323943661971831,0.2647058823529412,0.26577198611111114,83.241,0.42244224422442245
663743,Fastball,570,0.09935897435897435,0.9006410256410257,0.39759036144578314,0.29429610303030307,80.0455938697318,0.5298245614035088
663743,Offspeed,121,0.3064516129032258,0.6935483870967742,0.37142857142857144,0.2547166111111111,81.77000000000001,0.35537190082644626
663757,Breaking,502,0.273972602739726,0.726027397260274,0.4457831325301205,0.3126869787234043,84.26504854368933,0.4601593625498008
663757,Fastball,1100,0.12419700214132762,0.8758029978586723,0.4166666666666667,0.3704401489361702,86.27012987012986,0.5409090909090909
663757,Offspeed,261,0.3050847457627119,0.6949152542372881,0.3770491803278688,0.26836237500000004,82.75416666666666,0.4367816091954023
663837,Breaking,316,0.19760479041916168,0.8023952095808383,0.3673469387755102,0.2546831235955056,81.86692913385826,0.5
663837,Fastball,691,0.16455696202531644,0.8354430379746836,0.32653061224489793,0.3431277391304348,83.68483606557376,0.5412445730824892
663837,Offspeed,144,0.2463768115942029,0.7536231884057971,0.34285714285714286,0.24474438888888883,77.3265306122449,0.375
663853,Breaking,78,0.4146341463414634,0.5853658536585367,0.26666666666666666,0.23932676470588235,76.72999999999999,0.4230769230769231
663853,Fastball,164,0.27906976744186046,0.7209302325581395,0.358974358974359,0.3353170227272727,82.44237288135592,0.5121951219512195
663853,Offspeed,46,0.4166666666666667,0.5833333333333333,0.18181818181818182,0.17772727272727273,71.34,0.34782608695652173
663886,Breaking,558,0.336322869955157,0.663677130044843,0.3826086956521739,0.24841761344537813,80.25328467153285,0.449820788530466
663886,Fastball,840,0.2236503856041131,0.7763496143958869,0.4946808510638298,0.419585960591133,85.95471014492753,0.5630952380952381
663886,Offspeed,204,0.3333333333333333,0.6666666666666667,0.1,0.19183697674418604,85.04042553191489,0.4068627450980392
663967,Fastball,60,0.047619047619047616,0.9523809523809523,0.2,0.41817733333333335,81.60526315789474,0.48333333333333334
663968,Breaking,365,0.2018348623853211,0.7981651376146789,0.42857142857142855,0.28846161403508774,78.0111111111111,0.38904109589041097
663968,Fastball,862,0.19715447154471544,0.8028455284552846,0.3862433862433862,0.3009677658536586,81.21845730027549,0.5475638051044084
663968,Offspeed,244,0.28205128205128205,0.717948717948718,0.2535211267605634,0.22795384615384615,72.84622641509435,0.3237704918032787
663993,Breaking,326,0.30597014925373134,0.6940298507462687,0.5806451612903226,0.24011600000000002,82.89873417721519,0.4539877300613497
663993,Fastball,952,0.17439293598233996,0.82560706401766,0.4368932038834951,0.36472180733944953,82.38404558404558,0.5346638655462185
663993,Offspeed,188,0.21505376344086022,0.7849462365591398,0.5098039215686274,0.3368576153846154,81.35714285714286,0.40425531914893614
664023,Breaking,594,0.37943262411347517,0.6205673758865249,0.4838709677419355,0.3142522173913044,81.47222222222223,0.4478114478114478
664023,Fastball,1224,0.2538167938931298,0.7461832061068703,0.47863247863247865,0.33625561992619923,83.56465753424658,0.5171568627450981
664023,Offspeed,552,0.36086956521739133,0.6391304347826087,0.26495726495726496,0.25946860800000004,80.22571428571429,0.41304347826086957
664034,Breaking,460,0.2716049382716049,0.7283950617283951,0.4954954954954955,0.28512540869565217,83.27134146341463,0.4434782608695652
664034,Fastball,969,0.2535211267605634,0.7464788732394366,0.4717948717948718,0.3482557695852535,83.01260997067449,0.48813209494324045
664034,Offspeed,158,0.32989690721649484,0.6701030927835052,0.6666666666666666,0.34432578723404256,91.065,0.41139240506329117
664040,Breaking,800,0.4215456674473068,0.5784543325526932,0.430939226519337,0.26255416402116405,83.38437499999999,0.41875
664040,Fastball,1115,0.27984344422700586,0.7201565557729941,0.4956140350877193,0.3670111832061068,85.50088235294119,0.5067264573991032
664040,Offspeed,336,0.4074074074074074,0.5925925925925926,0.42696629213483145,0.3128258351648352,80.98333333333332,0.3601190476190476
664056,Breaking,138,0.5138888888888888,0.48611111111111116,0.375,0.26804495,85.00882352941176,0.4420289855072464
664056,Fastball,244,0.2047244094488189,0.7952755905511811,0.2777777777777778,0.27717920689655173,83.67422680412372,0.5327868852459017
664056,Offspeed,55,0.3870967741935484,0.6129032258064516,0.5714285714285714,0.26030769230769235,81.84705882352942,0.32727272727272727
664059,Breaking,72,0.4857142857142857,0.5142857142857142,0.2,0.1149865,72.21176470588235,0.4305555555555556
664059,Fastball,130,0.171875,0.828125,0.13333333333333333,0.19761800000000002,78.516,0.5461538461538461
664068,Fastball,58,0.2916666666666667,0.7083333333333333,0.18181818181818182,0.15600000000000003,78.45625,0.41379310344827586
664238,Fastball,82,0.15,0.85,0.06666666666666667,0.2963994545454545,81.43571428571428,0.5365853658536586
664702,Breaking,273,0.24210526315789474,0.7578947368421053,0.26785714285714285,0.1980981754385965,77.51159420289854,0.45787545787545786
664702,Fastball,611,0.07971014492753623,0.9202898550724637,0.35625,0.3356253157894737,80.43086419753087,0.5695581014729951
664702,Offspeed,113,0.1590909090909091,0.8409090909090909,0.3076923076923077,0.20564,76.9257142857143,0.3274336283185841
664728,Breaking,223,0.27184466019417475,0.7281553398058253,0.42105263157894735,0.23963310169491525,82.42307692307692,0.42152466367713004
664728,Fastball,560,0.125,0.875,0.41732283464566927,0.29489080916030536,81.08040201005025,0.5089285714285714
664728,Offspeed,119,0.21333333333333335,0.7866666666666666,0.27906976744186046,0.2589487906976744,82.62857142857142,0.4789915966386555
664731,Breaking,63,0.3333333333333333,0.6666666666666667,0.25,0.3301,73.7764705882353,0.4444444444444444
664731,Fastball,113,0.20833333333333334,0.7916666666666666,0.36363636363636365,0.2785331111111111,78.58285714285715,0.5663716814159292
664761,Breaking,590,0.21484375,0.78515625,0.3125,0.3003929121621622,84.02010582010581,0.4288135593220339
664761,Fastball,1172,0.13392857142857142,0.8660714285714286,0.3822525597269625,0.32345913924050634,84.88347826086955,0.5554607508532423
664761,Offspeed,171,0.1951219512195122,0.8048780487804879,0.6041666666666666,0.36042510869565214,82.57868852459016,0.40350877192982454
664770,Breaking,295,0.2158273381294964,0.7841726618705036,0.5205479452054794,0.3100090512820513,81.57692307692308,0.4542372881355932
664770,Fastball,927,0.1570796460176991,0.8429203539823009,0.29015544041450775,0.2791192341463415,80.35472222222222,0.5372168284789643
664770,Offspeed,194,0.16037735849056603,0.839622641509434,0.46551724137931033,0.2733481111111111,78.54285714285714,0.31443298969072164
664774,Breaking,132,0.23404255319148937,0.7659574468085106,0.2692307692307692,0.19311658333333334,78.61764705882354,0.3409090909090909
664774,Fastball,346,0.19117647058823528,0.8088235294117647,0.41379310344827586,0.33907000000000004,81.52135922330098,0.5289017341040463
664774,Offspeed,77,0.3793103448275862,0.6206896551724138,0.5294117647058824,0.17404987500000002,86.15333333333334,0.35064935064935066
664954,Breaking,213,0.24778761061946902,0.752212389380531,0.3137254901960784,0.20875097959183675,77.10128205128204,0.5023474178403756
664954,Fastball,410,0.15137614678899083,0.8486238532110092,0.5363636363636364,0.3170620956521739,84.27828571428572,0.524390243902439
664954,Offspeed,106,0.17857142857142858,0.8214285714285714,0.3793103448275862,0.22699278571428572,83.6093023255814,0.44339622641509435
664983,Breaking,533,0.3274021352313167,0.6725978647686832,0.336,0.25282990322580645,79.61104294478528,0.3883677298311445
664983,Fastball,825,0.15079365079365079,0.8492063492063492,0.5590551181102362,0.36040872030651344,78.8790404040404,0.5430303030303031
664983,Offspeed,219,0.2661290322580645,0.7338709677419355,0.46774193548387094,0.2819936875,76.23837209302326,0.3972602739726027
665019,Breaking,529,0.3053435114503817,0.6946564885496183,0.5739130434782609,0.31249544915254235,82.94451219512194,0.42911153119092627
665019,Fastball,1079,0.22794117647058823,0.7720588235294118,0.4247104247104247,0.3314149157509158,85.81548223350255,0.5486561631139945
665019,Offspeed,252,0.2682926829268293,0.7317073170731707,0.4782608695652174,0.35031401470588236,86.47710843373494,0.3492063492063492
665052,Breaking,283,0.4338235294117647,0.5661764705882353,0.44285714285714284,0.33816276923076927,84.48840579710145,0.4381625441696113
665052,Fastball,384,0.2736842105263158,0.7263157894736842,0.675,0.4676621235955056,86.61703703703704,0.5494791666666666
665052,Offspeed,175,0.5121951219512195,0.4878048780487805,0.37777777777777777,0.27669536363636366,79.76052631578948,0.2914285714285714
665161,Breaking,456,0.43609022556390975,0.5639097744360902,0.4608695652173913,0.258007126984127,81.26323529411764,0.4232456140350877
665161,Fastball,654,0.18051575931232092,0.8194842406876791,0.48554913294797686,0.3756266276595745,84.18656716417911,0.5061162079510704
665161,Offspeed,168,0.44047619047619047,0.5595238095238095,0.3870967741935484,0.3421645882352941,82.70476190476191,0.38095238095238093
665487,Breaking,650,0.35294117647058826,0.6470588235294117,0.5163398692810458,0.3625520606060606,83.81657142857142,0.4169230769230769
665487,Fastball,1175,0.20408163265306123,0.7959183673469388,0.43050847457627117,0.3945850716417911,88.16311881188119,0.534468085106383
665487,Offspeed,272,0.3511450381679389,0.6488549618320612,0.36923076923076925,0.3119074328358209,81.23552631578947,0.3639705882352941
665489,Breaking,513,0.2596899224806202,0.7403100775193798,0.23357664233576642,0.29987130666666667,81.0182320441989,0.391812865497076
665489,Fastball,1076,0.14553014553014554,0.8544698544698545,0.44129554655870445,0.3556220948905109,85.71738035264484,0.49814126394052044
665489,Offspeed,212,0.26548672566371684,0.7345132743362832,0.359375,0.3216120303030303,86.69750000000002,0.3584905660377358
665561,Breaking,112,0.24489795918367346,0.7551020408163265,0.12,0.22307320833333333,78.8970588235294,0.44642857142857145
665561,Fastball,242,0.1016949152542373,0.8983050847457628,0.2033898305084746,0.22355187272727273,80.74851485148514,0.5661157024793388
665561,Offspeed,64,0.3142857142857143,0.6857142857142857,0.0625,0.11092307692307692,78.36666666666666,0.34375
665742,Breaking,478,0.24516129032258063,0.7548387096774194,0.5393258426966292,0.4235884112149533,84.17798165137614,0.40376569037656906
665742,Fastball,782,0.19701492537313434,0.8029850746268656,0.5766871165644172,0.4432499890710383,88.30595238095238,0.5217391304347826
665742,Offspeed,216,0.17045454545454544,0.8295454545454546,0.3541666666666667,0.3577032857142858,82.59420289855072,0.3472222222222222
665750,Breaking,430,0.3103448275862069,0.6896551724137931,0.3263157894736842,0.24025252040816328,79.12231404958678,0.42790697674418604
665750,Fastball,868,0.22488038277511962,0.7751196172248804,0.375,0.3165016380952381,81.11296928327644,0.5311059907834101
665750,Offspeed,345,0.26136363636363635,0.7386363636363636,0.35443037974683544,0.2316221481481482,72.35431034482757,0.33043478260869563
665804,Breaking,347,0.35135135135135137,0.6486486486486487,0.28169014084507044,0.24871195833333332,78.47444444444446,0.38904899135446686
665804,Fastball,478,0.18385650224215247,0.8161434977578476,0.5288461538461539,0.33444604464285715,84.83625730994152,0.5083682008368201
665804,Offspeed,98,0.40350877192982454,0.5964912280701755,0.2608695652173913,0.21038384000000002,78.59666666666665,0.336734693877551
665828,Fastball,53,0.19230769230769232,0.8076923076923077,0.38461538461538464,0.3225,79.83157894736841,0.6792452830188679
665833,Breaking,431,0.425414364640884,0.574585635359116,0.4888888888888889,0.3419640631578947,84.74947368421053,0.3433874709976798
665833,Fastball,647,0.27017543859649124,0.7298245614035088,0.5323741007194245,0.4057223825503356,87.54863387978143,0.5425038639876353
665833,Offspeed,234,0.5185185185185185,0.4814814814814815,0.32075471698113206,0.24161799999999997,81.82291666666667,0.33760683760683763
665861,Breaking,93,0.30434782608695654,0.6956521739130435,0.20833333333333334,0.25603627272727275,74.46551724137932,0.3870967741935484
665861,Fastball,153,0.22826086956521738,0.7717391304347826,0.3225806451612903,0.30065170370370364,76.18676470588237,0.5424836601307189
665862,Breaking,636,0.3864406779661017,0.6135593220338983,0.4358974358974359,0.24104771779141107,83.2797619047619,0.48427672955974843
665862,Fastball,1042,0.24893617021276596,0.7510638297872341,0.3691588785046729,0.32906959915611816,85.47244582043345,0.5019193857965452
665862,Offspeed,324,0.3695652173913043,0.6304347826086957,0.36363636363636365,0.26056113432835826,84.17564102564101,0.3395061728395062
665877,Breaking,395,0.1452991452991453,0.8547008547008547,0.26865671641791045,0.27666204285714285,79.43673469387754,0.46835443037974683
665877,Fastball,699,0.125,0.875,0.4329268292682927,0.3138916511627908,83.89280303030303,0.5493562231759657
665877,Offspeed,141,0.15625,0.84375,0.1891891891891892,0.31254731578947365,81.36000000000001,0.46808510638297873
665923,Breaking,219,0.34782608695652173,0.6521739130434783,0.46,0.2608871851851852,79.34029850746268,0.4155251141552511
665923,Fastball,453,0.2731707317073171,0.7268292682926829,0.4186046511627907,0.31375949514563106,76.50546875,0.5187637969094923
665923,Offspeed,101,0.43859649122807015,0.5614035087719298,0.3448275862068966,0.31020493548387096,75.13666666666667,0.2871287128712871
665926,Breaking,449,0.28346456692913385,0.7165354330708662,0.3387096774193548,0.24645938167938936,78.85802469135803,0.41870824053452116
665926,Fastball,949,0.21973929236499068,0.7802607076350093,0.4057971014492754,0.28136074208144796,80.13664921465968,0.5310853530031612
665926,Offspeed,208,0.32558139534883723,0.6744186046511628,0.3125,0.2538056666666667,78.99878048780488,0.34134615384615385
665953,Breaking,226,0.5057471264367817,0.49425287356321834,0.3333333333333333,0.32192550000000003,87.09756097560974,0.37610619469026546
665953,Fastball,281,0.17647058823529413,0.8235294117647058,0.6133333333333333,0.43860251351351354,86.16363636363636,0.501779359430605
665953,Offspeed,133,0.40625,0.59375,0.25925925925925924,0.27592821428571435,79.33714285714287,0.37593984962406013
665966,Breaking,314,0.39759036144578314,0.6024096385542168,0.2916666666666667,0.24194863380281686,80.03804347826087,0.4140127388535032
665966,Fastball,646,0.3058103975535168,0.6941896024464832,0.1796875,0.276793964028777,81.72259615384615,0.5634674922600619
665966,Offspeed,90,0.3333333333333333,0.6666666666666667,0.2962962962962963,0.26879985185185185,86.23823529411764,0.4
666018,Breaking,527,0.23786407766990292,0.7621359223300971,0.5304347826086957,0.36609895348837207,83.55281690140845,0.42314990512333966
666018,Fastball,1422,0.22832369942196531,0.7716763005780347,0.4019933554817276,0.3532346676470589,85.24448818897638,0.5253164556962026
666018,Offspeed,278,0.15333333333333332,0.8466666666666667,0.3375,0.287521417721519,80.06747967479674,0.38489208633093525
666023,Breaking,294,0.42028985507246375,0.5797101449275363,0.25,0.24381833846153847,81.5082191780822,0.41496598639455784
666023,Fastball,537,0.1716171617161716,0.8283828382838284,0.3543307086614173,0.2914157293233082,81.66431718061675,0.5325884543761639
666023,Offspeed,93,0.3617021276595745,0.6382978723404256,0.3157894736842105,0.26436765,79.21851851851852,0.3118279569892473
666126,Breaking,329,0.33548387096774196,0.6645161290322581,0.35802469135802467,0.26482764634146344,84.29072164948454,0.45288753799392095
666126,Fastball,703,0.1639871382636656,0.8360128617363344,0.4306569343065693,0.35741355769230776,83.4130081300813,0.5149359886201992
666126,Offspeed,243,0.2413793103448276,0.7586206896551724,0.31746031746031744,0.2776513636363636,80.12142857142857,0.45267489711934156
666139,Breaking,301,0.34806629834254144,0.6519337016574586,0.37333333333333335,0.23666373913043479,82.60373831775699,0.4219269102990033
666139,Fastball,693,0.29396325459317585,0.7060367454068242,0.40875912408759124,0.302934724137931,82.43595041322314,0.5310245310245311
666139,Offspeed,217,0.2975206611570248,0.7024793388429752,0.32653061224489793,0.3153331372549019,77.59487179487179,0.3640552995391705
666152,Breaking,402,0.3615819209039548,0.6384180790960452,0.24691358024691357,0.16368044155844155,75.83157894736843,0.4502487562189055
666152,Fastball,733,0.13662790697674418,0.8633720930232558,0.46540880503144655,0.32557025280898877,77.6422794117647,0.557980900409277
666152,Offspeed,189,0.313953488372093,0.686046511627907,0.17777777777777778,0.22831359090909095,75.95384615384614,0.32275132275132273
666160,Breaking,424,0.39111111111111113,0.6088888888888888,0.5416666666666666,0.28375033018867923,82.88854961832061,0.4009433962264151
666160,Fastball,604,0.21606648199445982,0.7839335180055402,0.5621301775147929,0.32587848837209304,83.91734317343173,0.5364238410596026
666160,Offspeed,258,0.3225806451612903,0.6774193548387097,0.36231884057971014,0.21119711428571428,81.39042553191489,0.3875968992248062
